"Year","Variable","Value","WaterUser","State"
2012,"ConsumptiveUse",14915,"CITY OF HENDERSON","NV"
2013,"ConsumptiveUse",15779,"CITY OF HENDERSON","NV"
2014,"ConsumptiveUse",15114,"CITY OF HENDERSON","NV"
2000,"Diversion",5526,"NEVADA DEPARTMENT OF FISH & GAME","NV"
2001,"Diversion",6122,"NEVADA DEPARTMENT OF FISH & GAME","NV"
2002,"Diversion",6388,"NEVADA DEPARTMENT OF FISH & GAME","NV"
2003,"Diversion",2222,"NEVADA DEPARTMENT OF FISH & GAME","NV"
2004,"Diversion",476,"NEVADA DEPARTMENT OF FISH & GAME","NV"
2005,"Diversion",2562,"NEVADA DEPARTMENT OF FISH & GAME","NV"
2006,"Diversion",5624,"NEVADA DEPARTMENT OF FISH & GAME","NV"
2007,"Diversion",1348,"NEVADA DEPARTMENT OF FISH & GAME","NV"
2008,"Diversion",58,"NEVADA DEPARTMENT OF FISH & GAME","NV"
2009,"Diversion",61,"NEVADA DEPARTMENT OF FISH & GAME","NV"
2010,"Diversion",234,"NEVADA DEPARTMENT OF FISH & GAME","NV"
2011,"Diversion",220,"NEVADA DEPARTMENT OF FISH & GAME","NV"
2012,"Diversion",244,"NEVADA DEPARTMENT OF FISH & GAME","NV"
2013,"Diversion",363,"NEVADA DEPARTMENT OF FISH & GAME","NV"
2014,"Diversion",405,"NEVADA DEPARTMENT OF FISH & GAME","NV"
2000,"ReturnFlow",5514,"NEVADA DEPARTMENT OF FISH & GAME","NV"
2001,"ReturnFlow",6110,"NEVADA DEPARTMENT OF FISH & GAME","NV"
2002,"ReturnFlow",6376,"NEVADA DEPARTMENT OF FISH & GAME","NV"
2003,"ReturnFlow",2210,"NEVADA DEPARTMENT OF FISH & GAME","NV"
2004,"ReturnFlow",465,"NEVADA DEPARTMENT OF FISH & GAME","NV"
2005,"ReturnFlow",2552,"NEVADA DEPARTMENT OF FISH & GAME","NV"
2006,"ReturnFlow",5612,"NEVADA DEPARTMENT OF FISH & GAME","NV"
2007,"ReturnFlow",1338,"NEVADA DEPARTMENT OF FISH & GAME","NV"
2008,"ReturnFlow",49,"NEVADA DEPARTMENT OF FISH & GAME","NV"
2009,"ReturnFlow",52,"NEVADA DEPARTMENT OF FISH & GAME","NV"
2010,"ReturnFlow",224,"NEVADA DEPARTMENT OF FISH & GAME","NV"
2011,"ReturnFlow",208,"NEVADA DEPARTMENT OF FISH & GAME","NV"
2012,"ReturnFlow",234,"NEVADA DEPARTMENT OF FISH & GAME","NV"
2013,"ReturnFlow",354,"NEVADA DEPARTMENT OF FISH & GAME","NV"
2014,"ReturnFlow",395,"NEVADA DEPARTMENT OF FISH & GAME","NV"
2000,"ConsumptiveUse",12,"NEVADA DEPARTMENT OF FISH & GAME","NV"
2001,"ConsumptiveUse",12,"NEVADA DEPARTMENT OF FISH & GAME","NV"
2002,"ConsumptiveUse",12,"NEVADA DEPARTMENT OF FISH & GAME","NV"
2003,"ConsumptiveUse",12,"NEVADA DEPARTMENT OF FISH & GAME","NV"
2004,"ConsumptiveUse",11,"NEVADA DEPARTMENT OF FISH & GAME","NV"
2005,"ConsumptiveUse",10,"NEVADA DEPARTMENT OF FISH & GAME","NV"
2006,"ConsumptiveUse",12,"NEVADA DEPARTMENT OF FISH & GAME","NV"
2007,"ConsumptiveUse",10,"NEVADA DEPARTMENT OF FISH & GAME","NV"
2008,"ConsumptiveUse",9,"NEVADA DEPARTMENT OF FISH & GAME","NV"
2009,"ConsumptiveUse",9,"NEVADA DEPARTMENT OF FISH & GAME","NV"
2010,"ConsumptiveUse",10,"NEVADA DEPARTMENT OF FISH & GAME","NV"
2011,"ConsumptiveUse",12,"NEVADA DEPARTMENT OF FISH & GAME","NV"
2012,"ConsumptiveUse",10,"NEVADA DEPARTMENT OF FISH & GAME","NV"
2013,"ConsumptiveUse",9,"NEVADA DEPARTMENT OF FISH & GAME","NV"
2014,"ConsumptiveUse",10,"NEVADA DEPARTMENT OF FISH & GAME","NV"
2000,"Diversion",223,"CITY OF BOULDER CITY","NV"
2001,"Diversion",466,"CITY OF BOULDER CITY","NV"
2002,"Diversion",958,"CITY OF BOULDER CITY","NV"
2003,"Diversion",22,"CITY OF BOULDER CITY","NV"
2004,"Diversion",0,"CITY OF BOULDER CITY","NV"
2005,"Diversion",0,"CITY OF BOULDER CITY","NV"
2006,"Diversion",0,"CITY OF BOULDER CITY","NV"
2007,"Diversion",0,"CITY OF BOULDER CITY","NV"
2008,"Diversion",0,"CITY OF BOULDER CITY","NV"
2009,"Diversion",0,"CITY OF BOULDER CITY","NV"
2010,"Diversion",0,"CITY OF BOULDER CITY","NV"
2011,"Diversion",0,"CITY OF BOULDER CITY","NV"
2012,"Diversion",0,"CITY OF BOULDER CITY","NV"
2013,"Diversion",0,"CITY OF BOULDER CITY","NV"
2014,"Diversion",0,"CITY OF BOULDER CITY","NV"
2000,"ReturnFlow",0,"CITY OF BOULDER CITY","NV"
2001,"ReturnFlow",0,"CITY OF BOULDER CITY","NV"
2002,"ReturnFlow",0,"CITY OF BOULDER CITY","NV"
2003,"ReturnFlow",0,"CITY OF BOULDER CITY","NV"
2004,"ReturnFlow",0,"CITY OF BOULDER CITY","NV"
2005,"ReturnFlow",0,"CITY OF BOULDER CITY","NV"
2006,"ReturnFlow",0,"CITY OF BOULDER CITY","NV"
2007,"ReturnFlow",0,"CITY OF BOULDER CITY","NV"
2008,"ReturnFlow",0,"CITY OF BOULDER CITY","NV"
2009,"ReturnFlow",0,"CITY OF BOULDER CITY","NV"
2010,"ReturnFlow",0,"CITY OF BOULDER CITY","NV"
2011,"ReturnFlow",0,"CITY OF BOULDER CITY","NV"
2012,"ReturnFlow",0,"CITY OF BOULDER CITY","NV"
2013,"ReturnFlow",0,"CITY OF BOULDER CITY","NV"
2014,"ReturnFlow",0,"CITY OF BOULDER CITY","NV"
2000,"ConsumptiveUse",0,"CITY OF BOULDER CITY","NV"
2001,"ConsumptiveUse",0,"CITY OF BOULDER CITY","NV"
2002,"ConsumptiveUse",0,"CITY OF BOULDER CITY","NV"
2003,"ConsumptiveUse",22,"CITY OF BOULDER CITY","NV"
2004,"ConsumptiveUse",0,"CITY OF BOULDER CITY","NV"
2005,"ConsumptiveUse",0,"CITY OF BOULDER CITY","NV"
2006,"ConsumptiveUse",0,"CITY OF BOULDER CITY","NV"
2007,"ConsumptiveUse",0,"CITY OF BOULDER CITY","NV"
2008,"ConsumptiveUse",0,"CITY OF BOULDER CITY","NV"
2009,"ConsumptiveUse",0,"CITY OF BOULDER CITY","NV"
2010,"ConsumptiveUse",0,"CITY OF BOULDER CITY","NV"
2011,"ConsumptiveUse",0,"CITY OF BOULDER CITY","NV"
2012,"ConsumptiveUse",0,"CITY OF BOULDER CITY","NV"
2013,"ConsumptiveUse",0,"CITY OF BOULDER CITY","NV"
2014,"ConsumptiveUse",0,"CITY OF BOULDER CITY","NV"
2000,"Diversion",776,"PACIFIC COAST BUILDING PRODUCTS INC. aka Johns-Manville, Fiberboard Paper Products","NV"
2001,"Diversion",798,"PACIFIC COAST BUILDING PRODUCTS INC. aka Johns-Manville, Fiberboard Paper Products","NV"
2002,"Diversion",837,"PACIFIC COAST BUILDING PRODUCTS INC. aka Johns-Manville, Fiberboard Paper Products","NV"
2003,"Diversion",869,"PACIFIC COAST BUILDING PRODUCTS INC. aka Johns-Manville, Fiberboard Paper Products","NV"
2004,"Diversion",892,"PACIFIC COAST BUILDING PRODUCTS INC. aka Johns-Manville, Fiberboard Paper Products","NV"
2005,"Diversion",920,"PACIFIC COAST BUILDING PRODUCTS INC. aka Johns-Manville, Fiberboard Paper Products","NV"
2006,"Diversion",914,"PACIFIC COAST BUILDING PRODUCTS INC. aka Johns-Manville, Fiberboard Paper Products","NV"
2007,"Diversion",822,"PACIFIC COAST BUILDING PRODUCTS INC. aka Johns-Manville, Fiberboard Paper Products","NV"
2008,"Diversion",876,"PACIFIC COAST BUILDING PRODUCTS INC. aka Johns-Manville, Fiberboard Paper Products","NV"
2009,"Diversion",678,"PACIFIC COAST BUILDING PRODUCTS INC. aka Johns-Manville, Fiberboard Paper Products","NV"
2010,"Diversion",586,"PACIFIC COAST BUILDING PRODUCTS INC. aka Johns-Manville, Fiberboard Paper Products","NV"
2011,"Diversion",607,"PACIFIC COAST BUILDING PRODUCTS INC. aka Johns-Manville, Fiberboard Paper Products","NV"
2012,"Diversion",864,"PACIFIC COAST BUILDING PRODUCTS INC. aka Johns-Manville, Fiberboard Paper Products","NV"
2013,"Diversion",923,"PACIFIC COAST BUILDING PRODUCTS INC. aka Johns-Manville, Fiberboard Paper Products","NV"
2014,"Diversion",835,"PACIFIC COAST BUILDING PRODUCTS INC. aka Johns-Manville, Fiberboard Paper Products","NV"
2000,"ReturnFlow",0,"PACIFIC COAST BUILDING PRODUCTS INC. aka Johns-Manville, Fiberboard Paper Products","NV"
2001,"ReturnFlow",0,"PACIFIC COAST BUILDING PRODUCTS INC. aka Johns-Manville, Fiberboard Paper Products","NV"
2002,"ReturnFlow",0,"PACIFIC COAST BUILDING PRODUCTS INC. aka Johns-Manville, Fiberboard Paper Products","NV"
2003,"ReturnFlow",0,"PACIFIC COAST BUILDING PRODUCTS INC. aka Johns-Manville, Fiberboard Paper Products","NV"
2004,"ReturnFlow",0,"PACIFIC COAST BUILDING PRODUCTS INC. aka Johns-Manville, Fiberboard Paper Products","NV"
2005,"ReturnFlow",0,"PACIFIC COAST BUILDING PRODUCTS INC. aka Johns-Manville, Fiberboard Paper Products","NV"
2006,"ReturnFlow",0,"PACIFIC COAST BUILDING PRODUCTS INC. aka Johns-Manville, Fiberboard Paper Products","NV"
2007,"ReturnFlow",0,"PACIFIC COAST BUILDING PRODUCTS INC. aka Johns-Manville, Fiberboard Paper Products","NV"
2008,"ReturnFlow",0,"PACIFIC COAST BUILDING PRODUCTS INC. aka Johns-Manville, Fiberboard Paper Products","NV"
2009,"ReturnFlow",0,"PACIFIC COAST BUILDING PRODUCTS INC. aka Johns-Manville, Fiberboard Paper Products","NV"
2010,"ReturnFlow",0,"PACIFIC COAST BUILDING PRODUCTS INC. aka Johns-Manville, Fiberboard Paper Products","NV"
2011,"ReturnFlow",0,"PACIFIC COAST BUILDING PRODUCTS INC. aka Johns-Manville, Fiberboard Paper Products","NV"
2012,"ReturnFlow",0,"PACIFIC COAST BUILDING PRODUCTS INC. aka Johns-Manville, Fiberboard Paper Products","NV"
2013,"ReturnFlow",0,"PACIFIC COAST BUILDING PRODUCTS INC. aka Johns-Manville, Fiberboard Paper Products","NV"
2014,"ReturnFlow",0,"PACIFIC COAST BUILDING PRODUCTS INC. aka Johns-Manville, Fiberboard Paper Products","NV"
2000,"ConsumptiveUse",0,"PACIFIC COAST BUILDING PRODUCTS INC. aka Johns-Manville, Fiberboard Paper Products","NV"
2001,"ConsumptiveUse",0,"PACIFIC COAST BUILDING PRODUCTS INC. aka Johns-Manville, Fiberboard Paper Products","NV"
2002,"ConsumptiveUse",0,"PACIFIC COAST BUILDING PRODUCTS INC. aka Johns-Manville, Fiberboard Paper Products","NV"
2003,"ConsumptiveUse",869,"PACIFIC COAST BUILDING PRODUCTS INC. aka Johns-Manville, Fiberboard Paper Products","NV"
2004,"ConsumptiveUse",892,"PACIFIC COAST BUILDING PRODUCTS INC. aka Johns-Manville, Fiberboard Paper Products","NV"
2005,"ConsumptiveUse",920,"PACIFIC COAST BUILDING PRODUCTS INC. aka Johns-Manville, Fiberboard Paper Products","NV"
2006,"ConsumptiveUse",914,"PACIFIC COAST BUILDING PRODUCTS INC. aka Johns-Manville, Fiberboard Paper Products","NV"
2007,"ConsumptiveUse",822,"PACIFIC COAST BUILDING PRODUCTS INC. aka Johns-Manville, Fiberboard Paper Products","NV"
2008,"ConsumptiveUse",876,"PACIFIC COAST BUILDING PRODUCTS INC. aka Johns-Manville, Fiberboard Paper Products","NV"
2009,"ConsumptiveUse",678,"PACIFIC COAST BUILDING PRODUCTS INC. aka Johns-Manville, Fiberboard Paper Products","NV"
2010,"ConsumptiveUse",586,"PACIFIC COAST BUILDING PRODUCTS INC. aka Johns-Manville, Fiberboard Paper Products","NV"
2011,"ConsumptiveUse",607,"PACIFIC COAST BUILDING PRODUCTS INC. aka Johns-Manville, Fiberboard Paper Products","NV"
2012,"ConsumptiveUse",864,"PACIFIC COAST BUILDING PRODUCTS INC. aka Johns-Manville, Fiberboard Paper Products","NV"
2013,"ConsumptiveUse",923,"PACIFIC COAST BUILDING PRODUCTS INC. aka Johns-Manville, Fiberboard Paper Products","NV"
2014,"ConsumptiveUse",835,"PACIFIC COAST BUILDING PRODUCTS INC. aka Johns-Manville, Fiberboard Paper Products","NV"
2000,"Diversion",13402,"MOHAVE GENERATING STATION (SO. CAL. EDISON)","NV"
2001,"Diversion",12968,"MOHAVE GENERATING STATION (SO. CAL. EDISON)","NV"
2002,"Diversion",12297,"MOHAVE GENERATING STATION (SO. CAL. EDISON)","NV"
2003,"Diversion",11564,"MOHAVE GENERATING STATION (SO. CAL. EDISON)","NV"
2004,"Diversion",12038,"MOHAVE GENERATING STATION (SO. CAL. EDISON)","NV"
2005,"Diversion",12401,"MOHAVE GENERATING STATION (SO. CAL. EDISON)","NV"
2006,"Diversion",1248,"MOHAVE GENERATING STATION (SO. CAL. EDISON)","NV"
2007,"Diversion",396,"MOHAVE GENERATING STATION (SO. CAL. EDISON)","NV"
2008,"Diversion",491,"MOHAVE GENERATING STATION (SO. CAL. EDISON)","NV"
2009,"Diversion",520,"MOHAVE GENERATING STATION (SO. CAL. EDISON)","NV"
2010,"Diversion",370,"MOHAVE GENERATING STATION (SO. CAL. EDISON)","NV"
2011,"Diversion",97,"MOHAVE GENERATING STATION (SO. CAL. EDISON)","NV"
2012,"Diversion",0,"MOHAVE GENERATING STATION (SO. CAL. EDISON)","NV"
2013,"Diversion",0,"MOHAVE GENERATING STATION (SO. CAL. EDISON)","NV"
2014,"Diversion",0,"MOHAVE GENERATING STATION (SO. CAL. EDISON)","NV"
2000,"ReturnFlow",0,"MOHAVE GENERATING STATION (SO. CAL. EDISON)","NV"
2001,"ReturnFlow",0,"MOHAVE GENERATING STATION (SO. CAL. EDISON)","NV"
2002,"ReturnFlow",0,"MOHAVE GENERATING STATION (SO. CAL. EDISON)","NV"
2003,"ReturnFlow",0,"MOHAVE GENERATING STATION (SO. CAL. EDISON)","NV"
2004,"ReturnFlow",0,"MOHAVE GENERATING STATION (SO. CAL. EDISON)","NV"
2005,"ReturnFlow",0,"MOHAVE GENERATING STATION (SO. CAL. EDISON)","NV"
2006,"ReturnFlow",0,"MOHAVE GENERATING STATION (SO. CAL. EDISON)","NV"
2007,"ReturnFlow",0,"MOHAVE GENERATING STATION (SO. CAL. EDISON)","NV"
2008,"ReturnFlow",0,"MOHAVE GENERATING STATION (SO. CAL. EDISON)","NV"
2009,"ReturnFlow",0,"MOHAVE GENERATING STATION (SO. CAL. EDISON)","NV"
2010,"ReturnFlow",0,"MOHAVE GENERATING STATION (SO. CAL. EDISON)","NV"
2011,"ReturnFlow",0,"MOHAVE GENERATING STATION (SO. CAL. EDISON)","NV"
2012,"ReturnFlow",0,"MOHAVE GENERATING STATION (SO. CAL. EDISON)","NV"
2013,"ReturnFlow",0,"MOHAVE GENERATING STATION (SO. CAL. EDISON)","NV"
2014,"ReturnFlow",0,"MOHAVE GENERATING STATION (SO. CAL. EDISON)","NV"
2000,"ConsumptiveUse",0,"MOHAVE GENERATING STATION (SO. CAL. EDISON)","NV"
2001,"ConsumptiveUse",0,"MOHAVE GENERATING STATION (SO. CAL. EDISON)","NV"
2002,"ConsumptiveUse",0,"MOHAVE GENERATING STATION (SO. CAL. EDISON)","NV"
2003,"ConsumptiveUse",11564,"MOHAVE GENERATING STATION (SO. CAL. EDISON)","NV"
2004,"ConsumptiveUse",12038,"MOHAVE GENERATING STATION (SO. CAL. EDISON)","NV"
2005,"ConsumptiveUse",12401,"MOHAVE GENERATING STATION (SO. CAL. EDISON)","NV"
2006,"ConsumptiveUse",1248,"MOHAVE GENERATING STATION (SO. CAL. EDISON)","NV"
2007,"ConsumptiveUse",396,"MOHAVE GENERATING STATION (SO. CAL. EDISON)","NV"
2008,"ConsumptiveUse",491,"MOHAVE GENERATING STATION (SO. CAL. EDISON)","NV"
2009,"ConsumptiveUse",520,"MOHAVE GENERATING STATION (SO. CAL. EDISON)","NV"
2010,"ConsumptiveUse",370,"MOHAVE GENERATING STATION (SO. CAL. EDISON)","NV"
2011,"ConsumptiveUse",97,"MOHAVE GENERATING STATION (SO. CAL. EDISON)","NV"
2012,"ConsumptiveUse",0,"MOHAVE GENERATING STATION (SO. CAL. EDISON)","NV"
2013,"ConsumptiveUse",0,"MOHAVE GENERATING STATION (SO. CAL. EDISON)","NV"
2014,"ConsumptiveUse",0,"MOHAVE GENERATING STATION (SO. CAL. EDISON)","NV"
2000,"Diversion",5232,"BIG BEND WATER DISTRICT (LAUGHLIN, NV)","NV"
2001,"Diversion",5253,"BIG BEND WATER DISTRICT (LAUGHLIN, NV)","NV"
2002,"Diversion",5668,"BIG BEND WATER DISTRICT (LAUGHLIN, NV)","NV"
2003,"Diversion",5315,"BIG BEND WATER DISTRICT (LAUGHLIN, NV)","NV"
2004,"Diversion",4921,"BIG BEND WATER DISTRICT (LAUGHLIN, NV)","NV"
2005,"Diversion",4640,"BIG BEND WATER DISTRICT (LAUGHLIN, NV)","NV"
2006,"Diversion",4917,"BIG BEND WATER DISTRICT (LAUGHLIN, NV)","NV"
2007,"Diversion",4653,"BIG BEND WATER DISTRICT (LAUGHLIN, NV)","NV"
2008,"Diversion",4433,"BIG BEND WATER DISTRICT (LAUGHLIN, NV)","NV"
2009,"Diversion",4423,"BIG BEND WATER DISTRICT (LAUGHLIN, NV)","NV"
2010,"Diversion",4345,"BIG BEND WATER DISTRICT (LAUGHLIN, NV)","NV"
2011,"Diversion",4339,"BIG BEND WATER DISTRICT (LAUGHLIN, NV)","NV"
2012,"Diversion",4646,"BIG BEND WATER DISTRICT (LAUGHLIN, NV)","NV"
2013,"Diversion",4134,"BIG BEND WATER DISTRICT (LAUGHLIN, NV)","NV"
2014,"Diversion",4078,"BIG BEND WATER DISTRICT (LAUGHLIN, NV)","NV"
2000,"ReturnFlow",3064,"BIG BEND WATER DISTRICT (LAUGHLIN, NV)","NV"
2001,"ReturnFlow",3077,"BIG BEND WATER DISTRICT (LAUGHLIN, NV)","NV"
2002,"ReturnFlow",3313,"BIG BEND WATER DISTRICT (LAUGHLIN, NV)","NV"
2003,"ReturnFlow",3146,"BIG BEND WATER DISTRICT (LAUGHLIN, NV)","NV"
2004,"ReturnFlow",2829,"BIG BEND WATER DISTRICT (LAUGHLIN, NV)","NV"
2005,"ReturnFlow",2643,"BIG BEND WATER DISTRICT (LAUGHLIN, NV)","NV"
2006,"ReturnFlow",2673,"BIG BEND WATER DISTRICT (LAUGHLIN, NV)","NV"
2007,"ReturnFlow",2626,"BIG BEND WATER DISTRICT (LAUGHLIN, NV)","NV"
2008,"ReturnFlow",2449,"BIG BEND WATER DISTRICT (LAUGHLIN, NV)","NV"
2009,"ReturnFlow",2188,"BIG BEND WATER DISTRICT (LAUGHLIN, NV)","NV"
2010,"ReturnFlow",2182,"BIG BEND WATER DISTRICT (LAUGHLIN, NV)","NV"
2011,"ReturnFlow",2096,"BIG BEND WATER DISTRICT (LAUGHLIN, NV)","NV"
2012,"ReturnFlow",2099,"BIG BEND WATER DISTRICT (LAUGHLIN, NV)","NV"
2013,"ReturnFlow",1958,"BIG BEND WATER DISTRICT (LAUGHLIN, NV)","NV"
2014,"ReturnFlow",1919,"BIG BEND WATER DISTRICT (LAUGHLIN, NV)","NV"
2000,"ConsumptiveUse",2168,"BIG BEND WATER DISTRICT (LAUGHLIN, NV)","NV"
2001,"ConsumptiveUse",2176,"BIG BEND WATER DISTRICT (LAUGHLIN, NV)","NV"
2002,"ConsumptiveUse",2355,"BIG BEND WATER DISTRICT (LAUGHLIN, NV)","NV"
2003,"ConsumptiveUse",2169,"BIG BEND WATER DISTRICT (LAUGHLIN, NV)","NV"
2004,"ConsumptiveUse",2092,"BIG BEND WATER DISTRICT (LAUGHLIN, NV)","NV"
2005,"ConsumptiveUse",1997,"BIG BEND WATER DISTRICT (LAUGHLIN, NV)","NV"
2006,"ConsumptiveUse",2244,"BIG BEND WATER DISTRICT (LAUGHLIN, NV)","NV"
2007,"ConsumptiveUse",2027,"BIG BEND WATER DISTRICT (LAUGHLIN, NV)","NV"
2008,"ConsumptiveUse",1984,"BIG BEND WATER DISTRICT (LAUGHLIN, NV)","NV"
2009,"ConsumptiveUse",2235,"BIG BEND WATER DISTRICT (LAUGHLIN, NV)","NV"
2010,"ConsumptiveUse",2163,"BIG BEND WATER DISTRICT (LAUGHLIN, NV)","NV"
2011,"ConsumptiveUse",2243,"BIG BEND WATER DISTRICT (LAUGHLIN, NV)","NV"
2012,"ConsumptiveUse",2547,"BIG BEND WATER DISTRICT (LAUGHLIN, NV)","NV"
2013,"ConsumptiveUse",2176,"BIG BEND WATER DISTRICT (LAUGHLIN, NV)","NV"
2014,"ConsumptiveUse",2159,"BIG BEND WATER DISTRICT (LAUGHLIN, NV)","NV"
2000,"Diversion",0,"BIG BEND CONSERVATION AREA","NV"
2001,"Diversion",0,"BIG BEND CONSERVATION AREA","NV"
2002,"Diversion",0,"BIG BEND CONSERVATION AREA","NV"
2003,"Diversion",0,"BIG BEND CONSERVATION AREA","NV"
2004,"Diversion",0,"BIG BEND CONSERVATION AREA","NV"
2005,"Diversion",0,"BIG BEND CONSERVATION AREA","NV"
2006,"Diversion",0,"BIG BEND CONSERVATION AREA","NV"
2007,"Diversion",0,"BIG BEND CONSERVATION AREA","NV"
2008,"Diversion",0,"BIG BEND CONSERVATION AREA","NV"
2009,"Diversion",0,"BIG BEND CONSERVATION AREA","NV"
2010,"Diversion",0,"BIG BEND CONSERVATION AREA","NV"
2011,"Diversion",4,"BIG BEND CONSERVATION AREA","NV"
2012,"Diversion",3,"BIG BEND CONSERVATION AREA","NV"
2013,"Diversion",0,"BIG BEND CONSERVATION AREA","NV"
2014,"Diversion",0,"BIG BEND CONSERVATION AREA","NV"
2000,"ReturnFlow",0,"BIG BEND CONSERVATION AREA","NV"
2001,"ReturnFlow",0,"BIG BEND CONSERVATION AREA","NV"
2002,"ReturnFlow",0,"BIG BEND CONSERVATION AREA","NV"
2003,"ReturnFlow",0,"BIG BEND CONSERVATION AREA","NV"
2004,"ReturnFlow",0,"BIG BEND CONSERVATION AREA","NV"
2005,"ReturnFlow",0,"BIG BEND CONSERVATION AREA","NV"
2006,"ReturnFlow",0,"BIG BEND CONSERVATION AREA","NV"
2007,"ReturnFlow",0,"BIG BEND CONSERVATION AREA","NV"
2008,"ReturnFlow",0,"BIG BEND CONSERVATION AREA","NV"
2009,"ReturnFlow",0,"BIG BEND CONSERVATION AREA","NV"
2010,"ReturnFlow",0,"BIG BEND CONSERVATION AREA","NV"
2011,"ReturnFlow",0,"BIG BEND CONSERVATION AREA","NV"
2012,"ReturnFlow",0,"BIG BEND CONSERVATION AREA","NV"
2013,"ReturnFlow",0,"BIG BEND CONSERVATION AREA","NV"
2014,"ReturnFlow",0,"BIG BEND CONSERVATION AREA","NV"
2000,"ConsumptiveUse",0,"BIG BEND CONSERVATION AREA","NV"
2001,"ConsumptiveUse",0,"BIG BEND CONSERVATION AREA","NV"
2002,"ConsumptiveUse",0,"BIG BEND CONSERVATION AREA","NV"
2003,"ConsumptiveUse",0,"BIG BEND CONSERVATION AREA","NV"
2004,"ConsumptiveUse",0,"BIG BEND CONSERVATION AREA","NV"
2005,"ConsumptiveUse",0,"BIG BEND CONSERVATION AREA","NV"
2006,"ConsumptiveUse",0,"BIG BEND CONSERVATION AREA","NV"
2007,"ConsumptiveUse",0,"BIG BEND CONSERVATION AREA","NV"
2008,"ConsumptiveUse",0,"BIG BEND CONSERVATION AREA","NV"
2009,"ConsumptiveUse",0,"BIG BEND CONSERVATION AREA","NV"
2010,"ConsumptiveUse",0,"BIG BEND CONSERVATION AREA","NV"
2011,"ConsumptiveUse",4,"BIG BEND CONSERVATION AREA","NV"
2012,"ConsumptiveUse",3,"BIG BEND CONSERVATION AREA","NV"
2013,"ConsumptiveUse",0,"BIG BEND CONSERVATION AREA","NV"
2014,"ConsumptiveUse",0,"BIG BEND CONSERVATION AREA","NV"
2000,"Diversion",6448,"FORT MOJAVE INDIAN RESERVATION","NV"
2001,"Diversion",4521,"FORT MOJAVE INDIAN RESERVATION","NV"
2002,"Diversion",4518,"FORT MOJAVE INDIAN RESERVATION","NV"
2003,"Diversion",4345,"FORT MOJAVE INDIAN RESERVATION","NV"
2004,"Diversion",3870,"FORT MOJAVE INDIAN RESERVATION","NV"
2005,"Diversion",5382,"FORT MOJAVE INDIAN RESERVATION","NV"
2006,"Diversion",5024,"FORT MOJAVE INDIAN RESERVATION","NV"
2007,"Diversion",4271,"FORT MOJAVE INDIAN RESERVATION","NV"
2008,"Diversion",5628,"FORT MOJAVE INDIAN RESERVATION","NV"
2009,"Diversion",4855,"FORT MOJAVE INDIAN RESERVATION","NV"
2010,"Diversion",4231,"FORT MOJAVE INDIAN RESERVATION","NV"
2011,"Diversion",4738,"FORT MOJAVE INDIAN RESERVATION","NV"
2012,"Diversion",4670,"FORT MOJAVE INDIAN RESERVATION","NV"
2013,"Diversion",5112,"FORT MOJAVE INDIAN RESERVATION","NV"
2014,"Diversion",3873,"FORT MOJAVE INDIAN RESERVATION","NV"
2000,"ReturnFlow",0,"FORT MOJAVE INDIAN RESERVATION","NV"
2001,"ReturnFlow",0,"FORT MOJAVE INDIAN RESERVATION","NV"
2002,"ReturnFlow",0,"FORT MOJAVE INDIAN RESERVATION","NV"
2003,"ReturnFlow",1434,"FORT MOJAVE INDIAN RESERVATION","NV"
2004,"ReturnFlow",1277,"FORT MOJAVE INDIAN RESERVATION","NV"
2005,"ReturnFlow",1777,"FORT MOJAVE INDIAN RESERVATION","NV"
2006,"ReturnFlow",1658,"FORT MOJAVE INDIAN RESERVATION","NV"
2007,"ReturnFlow",1411,"FORT MOJAVE INDIAN RESERVATION","NV"
2008,"ReturnFlow",1857,"FORT MOJAVE INDIAN RESERVATION","NV"
2009,"ReturnFlow",1603,"FORT MOJAVE INDIAN RESERVATION","NV"
2010,"ReturnFlow",1397,"FORT MOJAVE INDIAN RESERVATION","NV"
2011,"ReturnFlow",1563,"FORT MOJAVE INDIAN RESERVATION","NV"
2012,"ReturnFlow",1542,"FORT MOJAVE INDIAN RESERVATION","NV"
2013,"ReturnFlow",1667,"FORT MOJAVE INDIAN RESERVATION","NV"
2014,"ReturnFlow",1279,"FORT MOJAVE INDIAN RESERVATION","NV"
2000,"ConsumptiveUse",6448,"FORT MOJAVE INDIAN RESERVATION","NV"
2001,"ConsumptiveUse",0,"FORT MOJAVE INDIAN RESERVATION","NV"
2002,"ConsumptiveUse",0,"FORT MOJAVE INDIAN RESERVATION","NV"
2003,"ConsumptiveUse",2911,"FORT MOJAVE INDIAN RESERVATION","NV"
2004,"ConsumptiveUse",2593,"FORT MOJAVE INDIAN RESERVATION","NV"
2005,"ConsumptiveUse",3605,"FORT MOJAVE INDIAN RESERVATION","NV"
2006,"ConsumptiveUse",3366,"FORT MOJAVE INDIAN RESERVATION","NV"
2007,"ConsumptiveUse",2860,"FORT MOJAVE INDIAN RESERVATION","NV"
2008,"ConsumptiveUse",3771,"FORT MOJAVE INDIAN RESERVATION","NV"
2009,"ConsumptiveUse",3252,"FORT MOJAVE INDIAN RESERVATION","NV"
2010,"ConsumptiveUse",2834,"FORT MOJAVE INDIAN RESERVATION","NV"
2011,"ConsumptiveUse",3175,"FORT MOJAVE INDIAN RESERVATION","NV"
